URL,Titles,Folder Name,File Path
https://global.support.ritsumei.ac.jp/hc/en-us/categories/360005898053-Frequently-Asked-Questions-from-International-Students,['Frequently Asked Questions from International Students'],data/scraped_data_1717508077.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679294-I-heard-that-I-can-talk-to-the-international-student-support-coordinator-to-talk-about-my-student-life-Should-I-go-to-the-service-window,['I heard that I can talk to the international student support coordinator to talk about my student life. Should I go to the service window?'],data/scraped_data_1717508079.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059530133-How-do-I-apply-for-tuition-reduction-updated-2024-4-12,['How do I apply for tuition reduction? (updated 2024/4/12)'],data/scraped_data_1717508081.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057680014-How-do-I-apply-for-scholarships-updated-2024-4-2,['How do I apply for scholarships? (updated 2024/4/2)'],data/scraped_data_1717508083.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/23699869172243-After-graduating-I-plan-to-enter-graduate-school-but-there-will-be-a-gap-between-graduation-and-entrance-Can-I-stay-in-Japan-during-this-period,['After graduating I plan to enter graduate school but there will be a gap between graduation and entrance. Can I stay in Japan during this period?'],data/scraped_data_1717508085.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/20674118615443-How-do-I-extend-my-status-of-residence,['How do I extend my status of residence?'],data/scraped_data_1717508087.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057680114-What-should-I-do-if-my-status-of-residence-or-re-entry-permit-expires-while-I-am-away-from-Japan,['What should I do if my status of residence or re-entry permit expires while I am away from Japan?'],data/scraped_data_1717508088.txt
https://global. support.ritsumei.ac.jp/hc/en-us/articles/1500004874641-How-can-I-get-the-latest-information-on-immigration-procedures-policies-regulations,['How can I get the latest information on immigration procedures/policies/regulations?'],data/scraped_data_1717508090.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529353-At-what-times-do-I-have-to-submit-a-copy-of-my-Residence-Card-to-the-university,['At what times do I have to submit a copy of my Residence Card to the university?'],data/scraped_data_1717508092.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057680094-Why-do-International-Students-need-to-have-their-attendance-confirmed-every-month,['Why do International Students need to have their attendance confirmed every month?'],data/scraped_data_1717508094.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059530033-If-I-do-plan-to-leave-Japan-temporarily-do-I-need-to-notify-the-university,['If I do plan to leave Japan temporarily, do I need to notify the university?'],data/scraped_data_1717508096.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057680274-While-I-am-in-my-home-country-temporarily-is-it-okay-NOT-to-pay-for-my-rent-and-other-fees,['While I am in my home country temporarily, is it okay NOT to pay for my rent and other fees?'],data/scraped_data_1717508098.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057680014-How-do-I-apply-for-scholarships-updated-2024-4-2,['How do I apply for scholarships? (updated 2024/4/2)'],data/scraped_data_1717508099.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057680134-When-will-the-results-of-the-scholarship-applications-be-announced,['When will the results of the scholarship applications be announced?'],data/scraped_data_1717508101.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679574-How-do-I-look-for-housing-in-Japan,['How do I look for housing in Japan?'],data/scraped_data_1717508102.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529873-Can-I-live-in-a-university-dorm,['Can I live in a university dorm?'],data/scraped_data_1717508104.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/29811053054227-Important-Procedures-When-Leaving-Japan,['Important Procedures When Leaving Japan'],data/scraped_data_1717508105.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/4403634978451-I-want-to-continue-job-hunting-in-Japan-after-graduation-Is-it-possible-to-stay-in-Japan-with-a-Student-status-of-residence-Updated-2024-02-02,['I want to continue job hunting in Japan after graduation. Is it possible to stay in Japan with a “Student” status of residence? (Updated 2024.02.02)'],data/scraped_data_1717508107.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/25857686295699--SKP-Application-Guidelines-FAQ,['【SKP】 Application Guidelines FAQ'],data/scraped_data_1717508109.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/24224397386899-FAQ-on-Pre-Arrival-Procedures-for-SKP-Students,['FAQ on Pre-Arrival Procedures for SKP Students'],data/scraped_data_1717508110.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/19893224344851--2024-Spring-semester-Course-Registeration-FAQ,['【2024 Spring semester 】 Course Registeration FAQ'],data/scraped_data_1717508112.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/1500002014102-I-would-like-to-know-the-necessary-procedures-for-newly-entering-Japan-Updated-2023-1-10,['I would like to know the necessary procedures for newly entering Japan (Updated 2023/1/10)'],data/scraped_data_1717508114.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529993-I-have-received-my-Certificate-of-Eligibility-COE-but-I-have-not-been-able-to-apply-for-my-visa-at-the-nearest-embassy-consulate-Is-that-okay,['I have received my Certificate of Eligibility (COE) but I have not been able to apply for my visa at the nearest embassy (consulate). Is that okay?'],data/scraped_data_1717508115.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/4411782688787-I-was-accepted-for-a-tuition-reduction-but-I-am-planning-to-take-a-leave-of-absence-What-will-happen-to-my-tuition-reduction,['I was accepted for a tuition reduction, but I am planning to take a leave of absence. What will happen to my tuition reduction?'],data/scraped_data_1717508117.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529293-I-am-currently-leaving-from-Japan-so-I-am-concerned-that-my-tuition-payment-slip-may-have-been-sent-to-my-Japanese-address-How-can-I-get-the-payment-slip,['I am currently leaving from Japan, so I am concerned that my tuition payment slip may have been sent to my Japanese address. How can I get the payment slip?'],data/scraped_data_1717508119.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057680034-After-paying-my-tuition-the-results-of-the-tuition-reduction-applications-were-released-and-I-found-out-that-I-overpaid-Can-I-be-refunded,['After paying my tuition, the results of the tuition reduction applications were released and I found out that I overpaid. Can I be refunded?'],data/scraped_data_1717508120.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057680194-The-results-of-tuition-reduction-have-not-yet-been-announced-but-I-have-already-received-my-tuition-invoice-Am-I-allowed-to-pay-tuition-after-the-results-have-been-announced,['The results of tuition reduction have not yet been announced, but I have already received my tuition invoice. Am I allowed to pay tuition after the results have been announced?'],data/scraped_data_1717508122.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057680254-When-will-we-find-out-the-results-for-tuition-reduction,['When will we find out the results for tuition reduction?'],data/scraped_data_1717508124.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059530053-Are-there-any-rules-or-restrictions-on-tuition-reduction,['Are there any rules or restrictions on tuition reduction?'],data/scraped_data_1717508125.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/9961793028115-I-would-like-to-know-events-and-discounted-tickets-information-for-International-Students-and-places-to-learn-Japanese,['Discount Tickets/Passes - etc.' - 'I would like to know events and discounted tickets information for International Students and places to learn Japanese.' - 'Events' - 'Places to learn Japanese' - 'Multi-cultural Understanding/Exchange'],data/scraped_data_1717508129.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679534-Where-can-I-collect-information-on-living-in-Japan,['Where can I collect information on living in Japan?'],data/scraped_data_1717508131.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679554-I-am-feeling-uneasy-since-I-am-unaccustomed-to-living-in-Japan-Are-there-any-help-desks-that-I-can-consult,['I am feeling uneasy since I am unaccustomed to living in Japan. Are there any help-desks that I can consult?'],data/scraped_data_1717508132.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529333-What-kind-of-procedure-do-I-have-to-do-in-order-to-do-a-part-time-job,['What kind of procedure do I have to do in order to do a part-time job?'],data/scraped_data_1717508134.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057680054-Are-there-restrictions-on-when-I-am-allowed-to-do-a-part-time-job,['Are there restrictions on when I am allowed to do a part-time job?'],data/scraped_data_1717508136.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/26345554523027-For-AY2024-April-New-International-Students,['For AY2024 April - New International Students' - '3. Important information for life as an international student at Ritsumeikan University' - '1. Orientation session for new international students - hosted by the International Center' - '2. From pre-arrival to post-entry into Japan'],data/scraped_data_1717508138.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529833-What-kind-of-study-abroad-programs-are-available-at-Ritsumeikan-University,['What kind of study abroad programs are available at Ritsumeikan University?'],data/scraped_data_1717508140.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529713-What-does-the-study-abroad-program-fee-include,['What does the study abroad program fee include?'],data/scraped_data_1717508141.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529673-Do-I-have-to-pay-tuition-to-Ritsumeikan-University-even-during-my-study-abroad-period,['Do I have to pay tuition to Ritsumeikan University even during my study abroad period?'],data/scraped_data_1717508143.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679934-If-I-participate-in-a-study-abroad-program-for-longer-than-one-semester-does-Ritsumeikan-University-treat-this-as-Leave-of-Absence-Also-will-my-graduation-date-be-delayed,['If I participate in a study abroad program for longer than one semester - does Ritsumeikan University treat this as “Leave of Absence”? Also will my graduation date be delayed?'],data/scraped_data_1717508145.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529153-Can-I-apply-to-more-than-one-study-abroad-program-at-once,['Can I apply to more than one study abroad program at once?'],data/scraped_data_1717508147.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529753-I-do-not-have-a-passport-yet-Can-I-still-apply-for-a-study-abroad-program,['I do not have a passport yet. Can I still apply for a study abroad program?'],data/scraped_data_1717508148.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679994-What-is-the-schedule-from-application-for-a-study-abroad-program-to-actually-studying-abroad,['What is the schedule from application for a study abroad program to actually studying abroad?'],data/scraped_data_1717508150.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529773-Does-the-International-Center-provide-information-on-study-abroad-programs-offered-by-RU-colleges-or-other-RU-academic-institutions,['Does the International Center provide information on study abroad programs offered by RU colleges or other RU academic institutions?'],data/scraped_data_1717508152.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529793-What-kind-of-study-abroad-programs-are-available-at-Ritsumeikan-University,['What kind of study abroad programs are available at Ritsumeikan University?'],data/scraped_data_1717508153.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/23322766156051-Scholarships-for-which-you-apply-individually,['Scholarships for which you apply individually'],data/scraped_data_1717508155.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/23322718569875-What-is-the-Study-Abroad-Support-Scholarship-Financial-Aid-Type,['What is the Study Abroad Support Scholarship? (Financial Aid Type)'],data/scraped_data_1717508157.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/23322580395539-Are-there-any-scholarship-available-for-participating-in-study-abroad-programs-at-Ritsumeikan-University-For-Undergraduate-students-only,['Are there any scholarship available for participating in study abroad programs at Ritsumeikan University? (For Undergraduate students only)'],data/scraped_data_1717508158.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679514-Do-I-need-to-have-a-medical-check-up-before-studying-abroad,['Do I need to have a medical check-up before studying abroad?'],data/scraped_data_1717508160.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529513-Do-I-arrange-my-own-accommodation-at-the-study-abroad-location,['Do I arrange my own accommodation at the study abroad location?'],data/scraped_data_1717508161.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679794-Are-there-any-courses-that-I-must-take-to-study-abroad,['Are there any courses that I must take to study abroad?'],data/scraped_data_1717508163.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679814-Are-there-any-rules-and-regulations-for-studying-abroad,['Are there any rules and regulations for studying abroad?'],data/scraped_data_1717508165.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529533-Is-there-any-study-abroad-crisis-management-support,['Is there any study abroad crisis management support?'],data/scraped_data_1717508167.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529553-I-have-a-chronic-illness-or-an-injury-or-illness-currently-being-treated-Can-I-study-abroad,['I have a chronic illness (or an injury or illness currently being treated). Can I study abroad?'],data/scraped_data_1717508168.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529573-Is-there-anything-health-management-wise-I-should-be-careful-about-prior-to-studying-abroad,['Is there anything health management-wise I should be careful about prior to studying abroad?'],data/scraped_data_1717508170.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679834-Do-I-need-to-be-vaccinated-before-studying-abroad,['Do I need to be vaccinated before studying abroad?'],data/scraped_data_1717508171.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679854-When-will-I-pay-the-study-abroad-program-fee,['When will I pay the study abroad program fee?'],data/scraped_data_1717508173.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679654-Can-I-start-job-hunting-at-the-study-abroad-location,['Can I start job hunting at the study abroad location?'],data/scraped_data_1717508175.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529413-Can-I-participate-in-job-hunting-even-if-I-study-abroad-in-my-third-year,['Can I participate in job hunting even if I study abroad in my third year?'],data/scraped_data_1717508177.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679674-I-would-like-to-study-abroad-using-the-Leave-of-Absence-system-Is-information-about-this-provided-at-the-International-Center,['I would like to study abroad using the Leave of Absence system. Is information about this provided at the International Center?'],data/scraped_data_1717508178.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/19055465074835-Application-Guidelines-etc-Student-Exchange-Program,['Application Guidelines, etc (Student Exchange Program)'],data/scraped_data_1717508181.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/21305568492051-International-PBL-Program-in-ASEAN-Countries,['International PBL Program in ASEAN Countries'],data/scraped_data_1717508182.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679954-When-will-the-application-guidelines-be-made-available,['When will the application guidelines be made available?'],data/scraped_data_1717508184.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679874-Do-I-need-a-GPA-to-apply-for-a-study-abroad-program,['Do I need a GPA to apply for a study abroad program?'],data/scraped_data_1717508186.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529613-I-have-VELC-and-CASEC-language-proficiency-scores-but-do-I-also-need-TOEIC-or-TOEFL-scores,['I have VELC and CASEC language proficiency scores, but do I also need TOEIC or TOEFL scores?'],data/scraped_data_1717508187.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529633-I-will-not-receive-the-language-proficiency-test-score-certificate-original-that-I-wish-to-submit-with-my-application-by-the-application-deadline-What-should-I-do,['I will not receive the language proficiency test score certificate (original) that I wish to submit with my application by the application deadline. What should I do?'],data/scraped_data_1717508189.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529653-When-should-I-submit-qualification-certificates-such-as-language-proficiency-test-scores-etc,['When should I submit qualification certificates such as language proficiency test scores, etc.?'],data/scraped_data_1717508191.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679694-For-which-courses-will-I-be-awarded-credits-for-earned-study-abroad-credits-and-how-many-credits-will-be-awarded,['For which courses will I be awarded credits for earned study abroad credits, and how many credits will be awarded?'],data/scraped_data_1717508193.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529433-How-many-credits-should-I-earn-before-studying-abroad,['How many credits should I earn before studying abroad?'],data/scraped_data_1717508194.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529453-Are-there-any-recommended-courses-prior-to-studying-abroad,['Are there any recommended courses prior to studying abroad?'],data/scraped_data_1717508196.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679714-Is-there-any-learning-support-at-Ritsumeikan-University-for-obtaining-a-high-language-proficiency-test-score,['Is there any learning support at Ritsumeikan University for obtaining a high language proficiency test score?'],data/scraped_data_1717508198.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360059529473-Where-can-I-have-a-consultation-about-studying-abroad,['Where can I have a consultation about studying abroad?'],data/scraped_data_1717508199.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679734-Will-information-sessions-about-study-abroad-programs-be-held,['Will information sessions about study abroad programs be held?'],data/scraped_data_1717508201.txt
https://global.support.ritsumei.ac.jp/hc/en-us/articles/360057679774-Where-can-I-get-information-about-study-abroad-programs,['Where can I get information about study abroad programs?'],data/scraped_data_1717508203.txt
https://en.ritsumei.ac.jp/lifecareer/club-activities/,['Student Life and Career Support', 'Club Activities'],data/scraped_data_1717508204.txt
https://en.ritsumei.ac.jp/lifecareer/student-support/,['Student Life and Career Support', 'Student Support'],data/scraped_data_1717508206.txt
https://en.ritsumei.ac.jp/lifecareer/finances/,['Finances', 'Student Life and Career Support'],data/scraped_data_1717508207.txt
https://en.ritsumei.ac.jp/lifecareer/facilities/,['Student Life and Career Support', 'Campus Facilities'],data/scraped_data_1717508209.txt
https://en.ritsumei.ac.jp/lifecareer/dining/,['Student Life and Career Support', 'Dining on Campus'],data/scraped_data_1717508211.txt
https://en.ritsumei.ac.jp/lifecareer/dorm/,['Student Life and Career Support', 'International Dorm'],data/scraped_data_1717508212.txt
https://en.ritsumei.ac.jp/lifecareer/dorm/kinugasa/,['Kinugasa Campus', 'Student Life and Career Support'],data/scraped_data_1717508214.txt
https://en.ritsumei.ac.jp/lifecareer/dorm/bkc/,['Biwako-Kusatsu Campus (BKC)', 'Student Life and Career Support'],data/scraped_data_1717508215.txt
https://en.ritsumei.ac.jp/lifecareer/dorm/oic/,['Student Life and Career Support', 'Osaka Ibaraki Campus (OIC)'],data/scraped_data_1717508217.txt
https://en.ritsumei.ac.jp/lifecareer/dorm/oic2/,['Student Life and Career Support', 'Osaka Ibaraki Campus (OIC)'],data/scraped_data_1717508219.txt
https://en.ritsumei.ac.jp/lifecareer/cost-of-living/,['Student Life and Career Support', 'Cost of Living'],data/scraped_data_1717508220.txt
https://en.ritsumei.ac.jp/lifecareer/commuting-to-school/,['Student Life and Career Support', 'Access to Ritsumeikan'],data/scraped_data_1717508222.txt
https://en.ritsumei.ac.jp/lifecareer/treatment/,['Treatment of Students with Infectious Diseases', 'Student Life and Career Support'],data/scraped_data_1717508223.txt
https://en.ritsumei.ac.jp/lifecareer/about/,['About Kyoto, Shiga Kusatsu and Osaka Ibaraki'],data/scraped_data_1717508225.txt
https://en.ritsumei.ac.jp/lifecareer/faq/,['FAQ', 'Student Life and Career Support'],data/scraped_data_1717508226.txt
https://en.ritsumei.ac.jp/lifecareer/career/,['Career Planning', 'Student Life and Career Support'],data/scraped_data_1717508228.txt
https://en.ritsumei.ac.jp/current-students/financial-aid/,['Financial Aid'],data/scraped_data_1717508229.txt
https://en.ritsumei.ac.jp/current-students/dailylife/,['Daily Life'],data/scraped_data_1717508231.txt
https://en.ritsumei.ac.jp/academics/,['Academics'],data/scraped_data_1717508232.txt
https://www.ritsumei.ac.jp/pathways-future/eng/course/class.html/,['Class Format'],data/scraped_data_1717508234.txt
https://www.ritsumei.ac.jp/pathways-future/eng/course/registration.html/,['Course Registration'],data/scraped_data_1717508235.txt
https://www.ritsumei.ac.jp/pathways-future/eng/course/tool.html/,['Primary tools used in Class'],data/scraped_data_1717508237.txt
https://www.ritsumei.ac.jp/pathways-future/eng/course/lms.html/,['manaba+R'],data/scraped_data_1717508238.txt
https://www.ritsumei.ac.jp/pathways-future/eng/course/absence.html/,['Officially Approved Absence/Special Considerations on Classes due to other cases ineligible for official absence'],data/scraped_data_1717508240.txt
https://www.ritsumei.ac.jp/pathways-future/eng/course/ta_es.html/,['What is a TF TA ES and Orientation Coordinator?'],data/scraped_data_1717508241.txt
https://www.ritsumei.ac.jp/pathways-future/eng/course/future.html/,['Pathways to the Future / Learning and Growth Report'],data/scraped_data_1717508242.txt
https://www.ritsumei.ac.jp/pathways-future/eng/examinations_grades/final_examinations.html/,['Final Examinations'],data/scraped_data_1717508244.txt
https://www.ritsumei.ac.jp/pathways-future/eng/examinations_grades/makeup_examinations.html/,['Makeup Examinations'],data/scraped_data_1717508245.txt
https://www.ritsumei.ac.jp/pathways-future/eng/examinations_grades/grade_evaluation.html/,['Grading GPA Credit Approval Period Approval of Credits Earned at Other Universities etc.'],data/scraped_data_1717508246.txt
https://www.ritsumei.ac.jp/pathways-future/eng/examinations_grades/notification_grades.html/,['Grade Notification and Grade Confirmation System'],data/scraped_data_1717508248.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_life/personal_info.html/,['Procedures for Changes to Personal Information (address name etc.)'],data/scraped_data_1717508249.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_life/id_card.html/,['Student Identification Card (Student ID Card)'],data/scraped_data_1717508250.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_registry/kaisei.html/,['Student Year (Kaisei)'],data/scraped_data_1717508252.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_registry/graduation.html/,['Graduation/Completion'],data/scraped_data_1717508253.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_registry/double_registration.html/,['Restriction on Double Registration'],data/scraped_data_1717508254.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_registry/leave_absence.html/,['Leave of Absence'],data/scraped_data_1717508256.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_registry/reenrollment.html/,['Reenrollment'],data/scraped_data_1717508257.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_registry/study_abroad.html/,['Study Abroad'],data/scraped_data_1717508258.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_registry/transferring.html/,['Transferring'],data/scraped_data_1717508260.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_registry/withdrawal.html/,['Withdrawal'],data/scraped_data_1717508261.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_registry/readmission.html/,['Readmission'],data/scraped_data_1717508262.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_life/private_transportation.html/,['Bicycle/Motorcycle Commuting'],data/scraped_data_1717508264.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_life/volunteer.html/,['Extracurricular Activities'],data/scraped_data_1717508265.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_life/volunteer-2.html/,['Volunteering'],data/scraped_data_1717508266.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_life/international_students.html/,['Information for International Students'],data/scraped_data_1717508268.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_life/student_support.html/,['Disability Resource Center/Student Support Room/ Student Success Program (SSP)'],data/scraped_data_1717508269.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_life/compliance.html/,['Trouble/Harassment/Compliance'],data/scraped_data_1717508270.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_life/commuter_pass.html/,['Purchase of a Student Commuter Pass'],data/scraped_data_1717508272.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_life/safety_confirmation.html/,['Disaster Prevention/Safety Confirmation'],data/scraped_data_1717508274.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_life/diversity_inclusion.html/,['Diversity and Inclusion Initiatives'],data/scraped_data_1717508275.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_life/facility.html/,['Use of Facilities/Equipment/Information Systems'],data/scraped_data_1717508276.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_life/library.html/,['Library'],data/scraped_data_1717508278.txt
https://www.ritsumei.ac.jp/pathways-future/eng/student_life/medical_examination.html/,['Medical Examination/Medical Service Center'],data/scraped_data_1717508279.txt
https://www.ritsumei.ac.jp/pathways-future/eng/study_abroad/group_english_tests.html/,['Group English Tests (Institutional Program)'],data/scraped_data_1717508281.txt
https://www.ritsumei.ac.jp/pathways-future/eng/study_abroad/general_education.html/,['General Education Courses Conducted in a Foreign Language'],data/scraped_data_1717508282.txt
https://www.ritsumei.ac.jp/pathways-future/eng/study_abroad/e-learning.html/,['E-learning (Gyutto-e)'],data/scraped_data_1717508283.txt
https://www.ritsumei.ac.jp/pathways-future/eng/study_abroad/exchange.html/,['Campus International Exchange Areas'],data/scraped_data_1717508285.txt
https://www.ritsumei.ac.jp/pathways-future/eng/study_abroad/program.html/,['Study Abroad Program [Programs Available to All the Undergraduate Students]'],data/scraped_data_1717508286.txt
https://www.ritsumei.ac.jp/pathways-future/eng/study_abroad/apu.html/,['Study at APU (Domestic Study-Exchange)'],data/scraped_data_1717508287.txt
https://www.ritsumei.ac.jp/pathways-future/eng/study_abroad/support_for_japanese_skills.html/,['Support for Japanese skills of International Students'],data/scraped_data_1717508288.txt
https://www.ritsumei.ac.jp/pathways-future/eng/career/graduate_school.html/,['Advancement to the Graduate School'],data/scraped_data_1717508290.txt
https://www.ritsumei.ac.jp/pathways-future/eng/graduate/gs_career_programs.html/,['Graduate Student Career Path Support Programs'],data/scraped_data_1717508291.txt
https://www.ritsumei.ac.jp/pathways-future/eng/graduate/gs_registration.html/,['Inter-Graduate School Common Subjects/ Other Graduate School Course Registration System etc.'],data/scraped_data_1717508293.txt
https://www.ritsumei.ac.jp/pathways-future/eng/graduate/gs_research.html/,['Research Ethics Education'],data/scraped_data_1717508294.txt
https://www.ritsumei.ac.jp/pathways-future/eng/tuition_scholarships/tuition.html/,['Tuition'],data/scraped_data_1717508295.txt
